"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","2504","Endocrine Therapy","Waikato",2022,"8279","2636",100
"Initial dispensings","2504","Endocrine Therapy","Wairarapa",2022,"1070","326",100
"Initial dispensings","2504","Endocrine Therapy","Waitemata",2022,"9272","2957",100
"Initial dispensings","2504","Endocrine Therapy","West Coast",2022,"364","112",100
"Initial dispensings","2504","Endocrine Therapy","Whanganui",2022,"1193","376",100
"Initial dispensings","2504","Endocrine Therapy","New Zealand",2022,"79311","25392",100
"Initial dispensings","2504","Endocrine Therapy","Auckland",2023,"6881","2253",100
"Initial dispensings","2504","Endocrine Therapy","Bay of Plenty",2023,"4921","1608",100
"Initial dispensings","2504","Endocrine Therapy","Canterbury",2023,"8282","2613",100
"Initial dispensings","2504","Endocrine Therapy","Capital & Coast",2023,"5390","1653",100
"Initial dispensings","2504","Endocrine Therapy","Counties Manukau",2023,"7590","2405",100
"Initial dispensings","2504","Endocrine Therapy","Hawke's Bay",2023,"3558","1079",100
"Initial dispensings","2504","Endocrine Therapy","Hutt Valley",2023,"2864","862",100
"Initial dispensings","2504","Endocrine Therapy","Lakes",2023,"2147","689",100
"Initial dispensings","2504","Endocrine Therapy","MidCentral",2023,"3156","987",100
"Initial dispensings","2504","Endocrine Therapy","Nelson Marlborough",2023,"3079","952",100
"Initial dispensings","2504","Endocrine Therapy","Northland",2023,"4183","1257",100
"Initial dispensings","2504","Endocrine Therapy","South Canterbury",2023,"897","291",100
"Initial dispensings","2504","Endocrine Therapy","Southern",2023,"5614","1799",100
"Initial dispensings","2504","Endocrine Therapy","Tairawhiti",2023,"1068","324",100
"Initial dispensings","2504","Endocrine Therapy","Taranaki",2023,"1954","650",100
"Initial dispensings","2504","Endocrine Therapy","Waikato",2023,"8688","2732",100
"Initial dispensings","2504","Endocrine Therapy","Wairarapa",2023,"977","316",100
"Initial dispensings","2504","Endocrine Therapy","Waitemata",2023,"9475","3048",100
"Initial dispensings","2504","Endocrine Therapy","West Coast",2023,"386","117",100
"Initial dispensings","2504","Endocrine Therapy","Whanganui",2023,"1144","369",100
"Initial dispensings","2504","Endocrine Therapy","New Zealand",2023,"82254","26004",100
"Initial dispensings","2504","Endocrine Therapy","Auckland",2024,"7212","2323",100
"Initial dispensings","2504","Endocrine Therapy","Bay of Plenty",2024,"5168","1666",100
"Initial dispensings","2504","Endocrine Therapy","Canterbury",2024,"8585","2771",100
"Initial dispensings","2504","Endocrine Therapy","Capital & Coast",2024,"5500","1668",100
"Initial dispensings","2504","Endocrine Therapy","Counties Manukau",2024,"7929","2520",100
"Initial dispensings","2504","Endocrine Therapy","Hawke's Bay",2024,"3440","1058",100
"Initial dispensings","2504","Endocrine Therapy","Hutt Valley",2024,"2923","916",100
"Initial dispensings","2504","Endocrine Therapy","Lakes",2024,"2233","726",100
"Initial dispensings","2504","Endocrine Therapy","MidCentral",2024,"3223","993",100
"Initial dispensings","2504","Endocrine Therapy","Nelson Marlborough",2024,"3195","956",100
"Initial dispensings","2504","Endocrine Therapy","Northland",2024,"4095","1242",100
"Initial dispensings","2504","Endocrine Therapy","South Canterbury",2024,"1007","331",100
"Initial dispensings","2504","Endocrine Therapy","Southern",2024,"5587","1786",100
"Initial dispensings","2504","Endocrine Therapy","Tairawhiti",2024,"1106","346",100
"Initial dispensings","2504","Endocrine Therapy","Taranaki",2024,"2077","668",100
"Initial dispensings","2504","Endocrine Therapy","Waikato",2024,"9047","2866",100
"Initial dispensings","2504","Endocrine Therapy","Wairarapa",2024,"1012","322",100
"Initial dispensings","2504","Endocrine Therapy","Waitemata",2024,"10026","3175",100
"Initial dispensings","2504","Endocrine Therapy","West Coast",2024,"444","144",100
"Initial dispensings","2504","Endocrine Therapy","Whanganui",2024,"1141","354",100
"Initial dispensings","2504","Endocrine Therapy","New Zealand",2024,"84950","26831",100
"Initial dispensings","2504","Endocrine Therapy","Auckland",2025,"7279","2353",100
"Initial dispensings","2504","Endocrine Therapy","Bay of Plenty",2025,"5318","1666",100
"Initial dispensings","2504","Endocrine Therapy","Canterbury",2025,"8526","2810",100
"Initial dispensings","2504","Endocrine Therapy","Capital & Coast",2025,"5559","1687",100
"Initial dispensings","2504","Endocrine Therapy","Counties Manukau",2025,"8260","2615",100
"Initial dispensings","2504","Endocrine Therapy","Hawke's Bay",2025,"3516","1115",100
"Initial dispensings","2504","Endocrine Therapy","Hutt Valley",2025,"3080","928",100
"Initial dispensings","2504","Endocrine Therapy","Lakes",2025,"2294","738",100
"Initial dispensings","2504","Endocrine Therapy","MidCentral",2025,"3203","973",100
"Initial dispensings","2504","Endocrine Therapy","Nelson Marlborough",2025,"3277","1012",100
"Initial dispensings","2504","Endocrine Therapy","Northland",2025,"4126","1251",100
"Initial dispensings","2504","Endocrine Therapy","South Canterbury",2025,"1056","335",100
"Initial dispensings","2504","Endocrine Therapy","Southern",2025,"5774","1798",100
"Initial dispensings","2504","Endocrine Therapy","Tairawhiti",2025,"1096","333",100
"Initial dispensings","2504","Endocrine Therapy","Taranaki",2025,"2130","679",100
"Initial dispensings","2504","Endocrine Therapy","Waikato",2025,"9281","2901",100
"Initial dispensings","2504","Endocrine Therapy","Wairarapa",2025,"1065","342",100
"Initial dispensings","2504","Endocrine Therapy","Waitemata",2025,"10259","3207",100
"Initial dispensings","2504","Endocrine Therapy","West Coast",2025,"492","165",100
"Initial dispensings","2504","Endocrine Therapy","Whanganui",2025,"1009","340",100
"Initial dispensings","2504","Endocrine Therapy","New Zealand",2025,"86600","27248",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Auckland",2021,"3994","2456",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Bay of Plenty",2021,"1228","589",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Canterbury",2021,"3801","1827",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Capital & Coast",2021,"1580","710",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Counties Manukau",2021,"8434","5584",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hawke's Bay",2021,"1124","472",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hutt Valley",2021,"1278","614",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Lakes",2021,"540","242",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","MidCentral",2021,"1425","361",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Nelson Marlborough",2021,"781","365",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Northland",2021,"1316","557",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","South Canterbury",2021,"278","132",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Southern",2021,"2900","1234",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Tairawhiti",2021,"393","217",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Taranaki",2021,"953","372",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waikato",2021,"3940","1631",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Wairarapa",2021,"250","125",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waitemata",2021,"5631","3213",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","West Coast",2021,"222","135",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Whanganui",2021,"461","175",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","New Zealand",2021,"40529","21011",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Auckland",2022,"4582","2936",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Bay of Plenty",2022,"1250","519",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Canterbury",2022,"3621","1707",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Capital & Coast",2022,"1506","676",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Counties Manukau",2022,"11758","8432",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hawke's Bay",2022,"1086","432",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hutt Valley",2022,"1041","422",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Lakes",2022,"520","231",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","MidCentral",2022,"1402","382",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Nelson Marlborough",2022,"723","341",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Northland",2022,"1220","433",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","South Canterbury",2022,"344","147",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Southern",2022,"2724","1210",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Tairawhiti",2022,"332","130",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Taranaki",2022,"944","374",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waikato",2022,"3660","1561",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Wairarapa",2022,"314","150",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waitemata",2022,"5047","2838",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","West Coast",2022,"112","76",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Whanganui",2022,"471","181",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","New Zealand",2022,"42657","23178",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Auckland",2023,"5249","3465",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Bay of Plenty",2023,"1206","547",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Canterbury",2023,"3746","1853",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Capital & Coast",2023,"1731","813",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Counties Manukau",2023,"13926","10134",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hawke's Bay",2023,"987","428",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hutt Valley",2023,"1016","409",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Lakes",2023,"529","246",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","MidCentral",2023,"1379","357",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Nelson Marlborough",2023,"722","351",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Northland",2023,"1083","396",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","South Canterbury",2023,"343","157",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Southern",2023,"2696","1172",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Tairawhiti",2023,"250","125",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Taranaki",2023,"991","376",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waikato",2023,"3677","1610",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Wairarapa",2023,"292","142",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Waitemata",2023,"5121","3109",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","West Coast",2023,"119","65",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Whanganui",2023,"352","142",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","New Zealand",2023,"45415","25897",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Auckland",2024,"6889","4720",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Bay of Plenty",2024,"1257","557",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Canterbury",2024,"4275","2011",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Capital & Coast",2024,"1781","879",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Counties Manukau",2024,"18156","13233",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hawke's Bay",2024,"917","441",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Hutt Valley",2024,"1155","455",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Lakes",2024,"598","229",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","MidCentral",2024,"1058","350",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Nelson Marlborough",2024,"889","393",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Northland",2024,"1128","412",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","South Canterbury",2024,"405","180",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Southern",2024,"2707","1209",100
"Initial dispensings","3801","Extemporaneously Compounded Preparations and Galenicals","Tairawhiti",2024,"210","97",100
